"fico","dt_first_pi","flag_fthb","dt_matr","cd_msa","mi_pct","cnt_units","occpy_sts","cltv","dti","orig_upb","ltv","int_rt","channel","ppmt_pnlty","prod_type","st","prop_type","zipcode","id_loan","loan_purpose","orig_loan_term","cnt_borr","seller_name","servicer_name","flag_sc","prepaid","default"
775,201709,"9",204708,"11244",0,1,"P",57,40,280000,57,4.25,"C","N","FRM","CA","SF","92800","F117Q3076218","C",360,1,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
788,201709,"N",203208,"",0,1,"P",79,44,300000,79,3.625,"C","N","FRM","GA","PU","30600","F117Q3076252","P",180,2,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
761,201710,"N",204709,"16020",25,1,"P",90,24,183000,90,4.125,"R","N","FRM","IL","SF","62900","F117Q3076825","P",360,1,"Other sellers","Other servicers","",1,0
721,201709,"N",204708,"41180",25,1,"P",90,35,176000,90,4.125,"C","N","FRM","MO","PU","63000","F117Q3077297","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","",1,0
663,201708,"9",204707,"34580",0,1,"P",80,42,236000,80,4.75,"R","N","FRM","WA","SF","98200","F117Q3077677","C",360,2,"Other sellers","Other servicers","",1,0
786,201709,"9",203208,"16300",20,1,"P",82,20,119000,82,3.125,"C","N","FRM","IA","SF","52300","F117Q3078045","N",180,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
797,201710,"N",204709,"38900",0,1,"P",75,34,375000,75,4.25,"R","N","FRM","WA","SF","98600","F117Q3078148","P",360,2,"GUILDMTGECO","GUILDMTGECO","",1,0
810,201709,"9",204708,"48424",0,1,"I",80,8,308000,80,4.875,"B","N","FRM","FL","PU","33400","F117Q3078215","P",360,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
754,201710,"Y",204709,"26900",30,1,"P",95,22,267000,95,4.125,"R","N","FRM","IN","PU","46000","F117Q3078737","P",360,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
797,201710,"Y",204709,"",25,1,"P",90,32,273000,90,4.375,"R","N","FRM","WA","SF","98300","F117Q3078790","P",360,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
757,201710,"Y",204709,"43524",0,1,"P",65,45,370000,65,3.75,"C","N","FRM","MD","PU","20800","F117Q3079378","P",360,2,"Other sellers","Other servicers","",1,0
805,201709,"N",204708,"12060",0,1,"P",80,23,288000,80,4.125,"C","N","FRM","GA","PU","30200","F117Q3079730","P",360,2,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
713,201709,"N",203208,"40140",12,1,"P",90,31,341000,90,3.75,"C","N","FRM","CA","SF","92500","F117Q3079864","P",180,2,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
801,201710,"N",204709,"13460",0,1,"P",52,43,301000,52,4.125,"C","N","FRM","OR","PU","97700","F117Q3079930","P",360,1,"Other sellers","MATRIXFINANCIALSERVI","",1,0
791,201709,"N",203208,"38900",0,1,"P",65,39,362000,65,3.375,"R","N","FRM","OR","SF","97000","F117Q3080759","P",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","",1,0
645,201710,"Y",204709,"16974",30,1,"P",95,45,195000,95,4.5,"R","N","FRM","IL","SF","60100","F117Q3081121","P",360,2,"Other sellers","Other servicers","",1,0
746,201710,"9",204709,"37340",0,1,"S",63,44,164000,63,4.375,"R","N","FRM","FL","PU","32900","F117Q3081214","P",360,1,"LOANDEPOTCOM,LLC","Other servicers","",1,0
701,201710,"9",203209,"33460",0,1,"P",80,41,166000,80,4.25,"R","N","FRM","MN","SF","55300","F117Q3081267","C",180,1,"LOANDEPOTCOM,LLC","Other servicers","",1,0
741,201709,"9",203208,"16974",0,1,"P",49,40,202000,49,3.5,"C","N","FRM","IL","SF","60600","F117Q3081304","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","",1,0
654,201710,"9",203209,"47894",0,1,"P",54,45,157000,54,3.5,"R","N","FRM","MD","SF","20600","F117Q3081760","C",180,1,"Other sellers","Other servicers","",1,0
672,201710,"N",204709,"31700",0,1,"P",80,45,352000,80,4.5,"R","N","FRM","NH","SF","03000","F117Q3081817","P",360,1,"Other sellers","SPECIALIZEDLOANSERVI","",1,0
689,201710,"N",204709,"25260",25,1,"P",90,45,400000,90,4.5,"R","N","FRM","CA","SF","93200","F117Q3081838","P",360,2,"FINANCEOFAMERICAMTGE","LAKEVIEWLOANSERVICIN","",1,0
775,201710,"Y",204709,"19380",30,1,"P",95,34,190000,95,4.75,"R","N","FRM","OH","CO","45400","F117Q3082414","P",360,1,"Other sellers","Other servicers","",1,0
724,201709,"9",203208,"45300",0,1,"P",75,20,146000,75,3.5,"R","N","FRM","FL","PU","33500","F117Q3082450","C",180,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
686,201710,"9",204709,"41884",0,1,"P",60,45,630000,60,4.375,"R","N","FRM","CA","SF","94000","F117Q3083339","C",360,1,"NATIONSTARMTGELLCDBA","Other servicers","Y",1,0
694,201710,"9",204709,"38060",0,1,"P",67,46,412000,67,4.625,"R","N","FRM","AZ","PU","85100","F117Q3083855","N",360,2,"NATIONSTARMTGELLCDBA","Other servicers","",1,0
684,201710,"9",204709,"47894",0,1,"P",80,40,400000,80,4.75,"R","N","FRM","DC","SF","20000","F117Q3083884","C",360,2,"NATIONSTARMTGELLCDBA","Other servicers","",1,0
741,201709,"N",204708,"40900",0,1,"P",90,41,488000,66,4.5,"R","N","FRM","CA","PU","95700","F117Q3083963","P",360,2,"Other sellers","Other servicers","Y",1,0
756,201710,"9",204709,"19740",0,1,"P",80,22,461000,80,4.75,"R","N","FRM","CO","PU","80100","F117Q3083980","C",360,2,"LOANDEPOTCOM,LLC","Other servicers","Y",1,0
682,201709,"9",204708,"36084",0,1,"P",80,44,400000,80,4.875,"C","N","FRM","CA","SF","94500","F117Q3084202","C",360,2,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
748,201710,"Y",204709,"41180",0,1,"P",80,48,52000,80,4.25,"R","N","FRM","MO","SF","63100","F117Q3084483","P",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
756,201710,"Y",203709,"45104",0,1,"P",76,27,305000,76,3.625,"R","N","FRM","WA","PU","98300","F117Q3084713","P",240,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
801,201710,"N",204709,"29540",0,1,"P",47,30,75000,47,4.25,"C","N","FRM","PA","CO","17600","F117Q3084751","P",360,1,"Other sellers","PINGORALOANSERVICING","",1,0
692,201709,"9",204708,"29820",0,1,"I",75,41,270000,75,4.5,"B","N","FRM","NV","PU","89100","F117Q3085189","P",360,1,"UNITEDSHOREFINANCIAL","NEWRESIDENTIALMTGELL","",1,0
691,201710,"9",204709,"31084",0,1,"P",66,48,636000,66,4.75,"B","N","FRM","CA","SF","91300","F117Q3085307","C",360,2,"Other sellers","Other servicers","Y",1,0
718,201710,"9",204709,"11244",0,1,"I",75,43,465000,75,5.75,"R","N","FRM","CA","CO","92600","F117Q3086175","C",360,2,"Other sellers","Other servicers","Y",1,0
736,201710,"9",204709,"29820",0,1,"P",77,32,167000,77,4.375,"R","N","FRM","NV","PU","89000","F117Q3086180","N",360,1,"Other sellers","Other servicers","",1,0
695,201709,"9",204708,"24340",0,1,"P",80,50,163000,80,4.625,"R","N","FRM","MI","SF","49500","F117Q3086449","C",360,2,"Other sellers","Other servicers","",1,0
752,201710,"9",204709,"",12,1,"S",85,41,106000,85,4.125,"R","N","FRM","AR","SF","72600","F117Q3086539","P",360,2,"Other sellers","Other servicers","",1,0
741,201710,"9",204709,"40140",30,1,"P",95,36,302000,95,5,"R","N","FRM","CA","SF","92500","F117Q3086709","N",360,1,"Other sellers","Other servicers","",1,0
807,201709,"N",203208,"39140",0,1,"P",79,40,375000,79,4,"C","N","FRM","AZ","PU","86300","F117Q3086739","P",180,2,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
784,201711,"N",203710,"23900",0,1,"P",50,49,205000,50,3.75,"R","N","FRM","PA","PU","17300","F117Q3087569","P",240,1,"Other sellers","Other servicers","",1,0
800,201709,"N",204708,"13900",30,1,"P",95,33,270000,95,4.25,"C","N","FRM","ND","SF","58500","F117Q3088155","P",360,2,"FLAGSTARBANK,FSB","MATRIXFINANCIALSERVI","",1,0
799,201709,"9",203708,"12420",0,1,"P",64,39,200000,64,3.875,"C","N","FRM","TX","CO","78700","F117Q3088709","N",240,1,"FLAGSTARBANK,FSB","MATRIXFINANCIALSERVI","",1,0
659,201709,"N",204708,"41620",0,1,"P",80,30,210000,80,4.625,"B","N","FRM","UT","PU","84000","F117Q3089134","P",360,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
791,201710,"9",204709,"14500",0,1,"P",75,46,326000,75,4.375,"R","N","FRM","CO","PU","80000","F117Q3089546","C",360,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
737,201709,"N",204708,"41620",25,1,"P",90,25,252000,90,4.125,"C","N","FRM","UT","PU","84000","F117Q3089821","P",360,2,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
753,201710,"9",203209,"",0,1,"P",48,38,135000,48,3.875,"R","N","FRM","IL","SF","62800","F117Q3089996","C",180,2,"Other sellers","Other servicers","",1,0
708,201710,"Y",204709,"42034",12,1,"P",85,43,349000,85,4.375,"R","N","FRM","CA","CO","94900","F117Q3090291","P",360,1,"Other sellers","FREEDOMMTGECORP","",0,1
770,201710,"N",204709,"40340",30,1,"P",95,28,91000,95,3.875,"R","N","FRM","MN","SF","55900","F117Q3090317","P",360,1,"Other sellers","Other servicers","",1,0
786,201711,"9",203710,"",0,1,"S",75,28,85000,75,3.75,"R","N","FRM","OH","SF","43700","F117Q3090342","C",240,2,"Other sellers","Other servicers","",1,0
783,201709,"N",204708,"36500",30,1,"P",95,29,392000,95,4.375,"R","N","FRM","WA","PU","98500","F117Q3090607","P",360,1,"Other sellers","Other servicers","",1,0
724,201710,"9",204709,"",0,1,"P",80,44,118000,80,4.56,"R","N","FRM","KY","SF","40700","F117Q3090649","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
717,201710,"9",204709,"26900",0,1,"P",75,20,113000,75,4.5,"R","N","FRM","IN","PU","46200","F117Q3090839","C",360,1,"LOANDEPOTCOM,LLC","Other servicers","",1,0
756,201710,"9",204709,"28420",0,1,"P",78,36,160000,78,3.99,"B","N","FRM","WA","SF","99300","F117Q3091287","N",360,2,"UNITEDSHOREFINANCIAL","NEWRESIDENTIALMTGELL","",1,0
776,201710,"N",204709,"",30,1,"P",95,26,276000,95,4.125,"R","N","FRM","OK","SF","74500","F117Q3091372","P",360,1,"Other sellers","Other servicers","",1,0
677,201710,"9",204709,"36420",0,1,"P",80,33,150000,80,5.125,"R","N","FRM","OK","SF","73100","F117Q3091666","C",360,1,"FAIRWAYINDEPENDENTMT","MATRIXFINANCIALSERVI","",1,0
667,201710,"N",204709,"16974",0,1,"P",80,41,164000,80,4.375,"R","N","FRM","IL","SF","60000","F117Q3091858","P",360,2,"FAIRWAYINDEPENDENTMT","MATRIXFINANCIALSERVI","",1,0
773,201710,"9",204709,"36084",0,1,"P",48,13,315000,48,3.875,"B","N","FRM","CA","CO","94500","F117Q3092329","N",360,2,"Other sellers","Other servicers","",1,0
728,201710,"9",204709,"37100",0,1,"S",68,49,636000,68,4.25,"R","N","FRM","CA","PU","93000","F117Q3092349","P",360,1,"FAIRWAYINDEPENDENTMT","MATRIXFINANCIALSERVI","Y",1,0
706,201710,"9",204709,"19740",0,1,"P",80,44,312000,80,4.375,"B","N","FRM","CO","SF","80000","F117Q3092608","C",360,2,"LOANDEPOTCOM,LLC","JPMORGANCHASEBANK,NA","",1,0
696,201709,"9",204708,"38060",0,1,"P",71,42,127000,71,4.625,"C","N","FRM","AZ","SF","85300","F117Q3092743","C",360,1,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
769,201710,"9",204709,"40140",0,1,"P",66,24,160000,66,4.25,"R","N","FRM","CA","PU","92500","F117Q3093528","C",360,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
750,201710,"9",204709,"12580",0,1,"I",80,30,31000,80,5,"R","N","FRM","MD","SF","21200","F117Q3093596","P",360,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
709,201709,"9",204708,"22744",0,1,"I",75,43,165000,75,5.25,"B","N","FRM","FL","SF","33000","F117Q3093645","C",360,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
687,201710,"9",204709,"33460",0,1,"P",80,25,234000,80,4.5,"R","N","FRM","MN","SF","55400","F117Q3093940","C",360,1,"Other sellers","MATRIXFINANCIALSERVI","",1,0
758,201710,"9",204209,"20260",0,1,"P",79,30,104000,79,4.75,"B","N","FRM","WI","SF","54800","F117Q3094029","C",300,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
773,201710,"9",204709,"23420",0,1,"P",71,24,177000,71,4.5,"R","N","FRM","CA","SF","93600","F117Q3094168","C",360,2,"Other sellers","Other servicers","",1,0
794,201710,"N",204709,"31084",0,1,"P",90,36,636000,79,4.625,"B","N","FRM","CA","SF","90700","F117Q3094266","P",360,2,"STEARNSLENDING,LLC","Other servicers","Y",1,0
735,201710,"N",204709,"12580",0,1,"P",46,48,249000,46,4.25,"C","N","FRM","MD","SF","21700","F117Q3094939","P",360,1,"Other sellers","Other servicers","",1,0
731,201710,"9",203209,"12420",0,1,"P",54,32,424000,54,3,"R","N","FRM","TX","PU","78700","F117Q3095034","N",180,1,"Other sellers","MATRIXFINANCIALSERVI","",1,0
759,201709,"9",204708,"35614",0,1,"S",80,44,364000,80,4.25,"C","N","FRM","NJ","SF","08700","F117Q3095304","P",360,2,"Other sellers","SUNTRUSTBANK","",1,0
635,201710,"9",203912,"41740",0,1,"P",56,40,246000,56,4.125,"R","N","FRM","CA","SF","92000","F117Q3096352","N",267,2,"GUILDMTGECO","GUILDMTGECO","",1,0
707,201710,"9",204709,"41140",0,1,"P",78,25,174000,78,4.25,"R","N","FRM","MO","SF","64500","F117Q3096444","C",360,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
752,201710,"N",204709,"42220",0,1,"P",80,49,466000,80,4.25,"R","N","FRM","CA","SF","95400","F117Q3096543","P",360,1,"Other sellers","Other servicers","Y",1,0
728,201710,"9",203209,"",0,1,"P",65,41,65000,65,3.25,"R","N","FRM","IL","SF","62600","F117Q3096595","C",180,1,"Other sellers","Other servicers","",1,0
684,201710,"9",204709,"19740",0,1,"I",80,41,136000,80,5.25,"C","N","FRM","CO","SF","80000","F117Q3097043","P",360,1,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
745,201709,"9",204708,"",0,1,"I",75,41,50000,75,4.875,"C","N","FRM","AR","SF","72800","F117Q3097068","C",360,2,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
699,201710,"9",204709,"",0,1,"I",55,45,100000,55,4.56,"R","N","FRM","WI","SF","54500","F117Q3097790","C",360,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
794,201709,"N",204708,"14740",0,1,"P",72,26,342000,72,4.125,"R","N","FRM","WA","PU","98300","F117Q3098069","P",360,2,"Other sellers","MATRIXFINANCIALSERVI","",1,0
620,201710,"9",203209,"",0,1,"P",70,32,80000,70,4.125,"R","N","FRM","TX","SF","79300","F117Q3098359","C",180,1,"Other sellers","Other servicers","",1,0
732,201710,"9",203209,"34980",0,1,"P",60,31,100000,60,3.875,"R","N","FRM","TN","SF","37100","F117Q3098910","N",180,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
654,201710,"9",203209,"31140",0,1,"P",70,45,221000,70,3.25,"R","N","FRM","IN","SF","47100","F117Q3098914","N",180,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
782,201710,"9",204709,"19740",0,1,"I",75,46,138000,75,4.75,"R","N","FRM","CO","PU","80000","F117Q3099242","P",360,1,"FAIRWAYINDEPENDENTMT","MATRIXFINANCIALSERVI","",1,0
756,201710,"N",204709,"41884",0,1,"P",29,37,320000,29,3.875,"C","N","FRM","CA","PU","94000","F117Q3099315","P",360,2,"USBANKNA","USBANKNA","",1,0
634,201709,"9",203208,"38060",0,1,"P",80,40,139000,80,3.75,"C","N","FRM","AZ","PU","85100","F117Q3100190","C",180,2,"FRANKLINAMERICANMTGE","CITIZENSBANK,NATL","",1,0
797,201710,"Y",204709,"31084",30,1,"P",95,35,541000,95,4.75,"R","N","FRM","CA","SF","90800","F117Q3100216","P",360,1,"LOANDEPOTCOM,LLC","JPMORGANCHASEBANK,NA","Y",1,0
750,201709,"N",204708,"40900",0,1,"P",62,39,200000,62,3.875,"C","N","FRM","CA","SF","96100","F117Q3100497","P",360,2,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
805,201709,"N",204708,"40900",0,1,"P",80,41,380000,80,4.125,"C","N","FRM","CA","SF","95600","F117Q3100846","P",360,1,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
676,201709,"9",204708,"12580",0,1,"P",70,38,251000,70,4.125,"C","N","FRM","MD","SF","21100","F117Q3100880","C",360,2,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
684,201709,"N",204708,"38060",0,1,"P",80,42,359000,80,4.375,"C","N","FRM","AZ","PU","85300","F117Q3100889","P",360,2,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
802,201710,"N",203209,"26420",0,1,"P",50,42,120000,50,3.625,"C","N","FRM","TX","PU","77400","F117Q3100931","P",180,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
769,201709,"9",204708,"47940",0,1,"P",76,42,91000,76,4,"C","N","FRM","IA","SF","50600","F117Q3101186","C",360,1,"Other sellers","Other servicers","",0,1
765,201710,"9",204709,"39580",0,1,"P",72,18,160000,72,4.375,"C","N","FRM","NC","PU","27500","F117Q3101391","N",360,1,"Other sellers","Other servicers","",1,0
760,201710,"9",204709,"36084",0,1,"P",69,37,424000,69,4,"B","N","FRM","CA","SF","94500","F117Q3101649","C",360,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
758,201710,"9",204709,"",0,1,"P",60,39,424000,60,4.375,"R","N","FRM","CO","SF","81200","F117Q3101785","C",360,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
687,201710,"9",204709,"29404",0,1,"P",45,46,174000,45,4.25,"R","N","FRM","IL","SF","60000","F117Q3102065","N",360,2,"Other sellers","PINGORALOANSERVICING","",1,0
761,201710,"9",204709,"11244",0,1,"P",80,45,412000,80,4.18,"R","N","FRM","CA","PU","92600","F117Q3102663","C",360,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
727,201711,"Y",204710,"",30,1,"P",95,33,106000,95,4,"R","N","FRM","NY","MH","14800","F117Q3103893","P",360,1,"Other sellers","Other servicers","",0,1
761,201710,"N",204709,"39900",0,1,"P",71,36,195000,71,4,"C","N","FRM","NV","PU","89400","F117Q3104033","P",360,1,"Other sellers","Other servicers","",1,0
800,201710,"N",204709,"39140",0,1,"P",80,46,192000,80,4.125,"B","N","FRM","AZ","PU","86300","F117Q3104713","P",360,1,"UNITEDSHOREFINANCIAL","Other servicers","",1,0
782,201709,"9",203208,"",6,1,"S",85,21,51000,85,3.375,"R","N","FRM","MI","SF","48700","F117Q3104806","P",180,2,"Other sellers","Other servicers","",1,0
770,201710,"9",204709,"48700",0,1,"P",56,36,80000,56,4.375,"R","N","FRM","PA","SF","17700","F117Q3104937","N",360,1,"Other sellers","Other servicers","",1,0
812,201710,"N",204709,"17820",30,1,"P",95,38,299000,95,4,"R","N","FRM","CO","PU","80800","F117Q3104951","P",360,2,"Other sellers","Other servicers","",1,0
647,201710,"9",203209,"23580",0,1,"P",49,45,275000,49,3.625,"R","N","FRM","GA","PU","30500","F117Q3105164","C",180,1,"LOANDEPOTCOM,LLC","Other servicers","",1,0
780,201709,"9",203208,"16974",0,1,"P",75,11,180000,75,3.5,"R","N","FRM","IL","CO","60600","F117Q3106383","C",180,2,"Other sellers","Other servicers","",1,0
808,201710,"N",204709,"29180",0,1,"P",59,4,115000,59,4.375,"R","N","FRM","LA","PU","70500","F117Q3106422","P",360,2,"Other sellers","Other servicers","",1,0
780,201710,"9",204709,"35380",12,1,"I",85,33,85000,85,5,"R","N","FRM","LA","SF","70400","F117Q3106628","P",360,1,"Other sellers","Other servicers","",0,1
768,201710,"9",203709,"",0,1,"P",47,48,100000,47,3.75,"R","N","FRM","KY","SF","41500","F117Q3107200","C",240,1,"Other sellers","Other servicers","",1,0
776,201709,"Y",204708,"21660",25,1,"P",90,33,338000,90,4.125,"R","N","FRM","OR","SF","97400","F117Q3108227","P",360,2,"Other sellers","Other servicers","",1,0
NA,201710,"Y",203209,"41180",0,1,"P",30,9,30000,30,3.25,"R","N","FRM","IL","SF","62000","F117Q3109357","P",180,1,"Other sellers","Other servicers","",0,1
730,201710,"9",203209,"",0,1,"P",70,33,91000,70,3.5,"B","N","FRM","MN","SF","55300","F117Q3110108","C",180,1,"Other sellers","PINGORALOANSERVICING","",1,0
757,201710,"N",204709,"14260",0,1,"P",80,31,227000,80,4.25,"R","N","FRM","ID","PU","83600","F117Q3110538","P",360,1,"GUILDMTGECO","GUILDMTGECO","",1,0
790,201709,"N",204708,"12580",0,1,"P",47,49,250000,47,4.5,"C","N","FRM","MD","SF","21200","F117Q3111928","P",360,1,"BRANCHBANKING&TRUSTC","Other servicers","",1,0
806,201709,"9",204708,"16740",0,1,"I",80,47,87000,80,4.75,"R","N","FRM","NC","SF","28600","F117Q3112440","P",360,2,"BRANCHBANKING&TRUSTC","BRANCHBANKINGANDTRUS","",1,0
808,201710,"9",204709,"",0,1,"P",70,28,139000,70,4.25,"R","N","FRM","GA","PU","30500","F117Q3112797","C",360,1,"BRANCHBANKING&TRUSTC","Other servicers","",1,0
669,201710,"Y",204709,"24340",0,1,"P",54,44,46000,54,5.125,"B","N","FRM","MI","SF","49500","F117Q3113118","P",360,1,"UNITEDSHOREFINANCIAL","NEWRESIDENTIALMTGELL","",1,0
721,201710,"9",204709,"13380",0,1,"P",57,43,255000,57,4.125,"B","N","FRM","WA","PU","98200","F117Q3113413","C",360,2,"STEARNSLENDING,LLC","FREEDOMMTGECORP","",1,0
727,201709,"9",204708,"39580",0,1,"S",80,20,211000,80,4.125,"R","N","FRM","NC","PU","27600","F117Q3113734","P",360,2,"BRANCHBANKING&TRUSTC","Other servicers","",1,0
818,201710,"N",204709,"10420",0,1,"P",78,49,199000,78,4.125,"R","N","FRM","OH","PU","44600","F117Q3113861","P",360,1,"FAIRWAYINDEPENDENTMT","MATRIXFINANCIALSERVI","",1,0
714,201709,"9",204708,"38900",0,1,"I",75,43,336000,75,4.625,"R","N","FRM","OR","PU","97000","F117Q3114203","P",360,1,"Other sellers","Other servicers","",1,0
799,201710,"N",204709,"10420",0,1,"P",80,27,88000,80,4.125,"R","N","FRM","OH","SF","44300","F117Q3114517","P",360,2,"Other sellers","PNCBANK,NATL","",1,0
689,201710,"9",204709,"48424",0,1,"I",75,38,92000,75,4.875,"B","N","FRM","FL","CO","33400","F117Q3114584","P",360,1,"Other sellers","Other servicers","",1,0
633,201710,"9",204709,"41740",0,1,"P",64,43,385000,64,4.5,"B","N","FRM","CA","PU","92000","F117Q3114683","C",360,2,"Other sellers","Other servicers","",1,0
787,201710,"9",204709,"14454",0,2,"I",75,48,375000,75,4.625,"R","N","FRM","MA","SF","02100","F117Q3115307","P",360,1,"LOANDEPOTCOM,LLC","Other servicers","",1,0
804,201710,"N",204709,"19300",25,1,"P",87,45,80000,87,4.625,"C","N","FRM","AL","CO","36500","F117Q3115321","P",360,1,"Other sellers","PINGORALOANSERVICING","",1,0
729,201710,"9",202709,"16740",0,1,"P",66,25,96000,66,3.625,"R","N","FRM","NC","SF","28000","F117Q3115351","C",120,1,"LOANDEPOTCOM,LLC","Other servicers","",1,0
743,201709,"N",204708,"25060",25,1,"P",89,29,194000,89,4.25,"C","N","FRM","MS","SF","39500","F117Q3116901","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","",1,0
800,201709,"N",204708,"28140",0,1,"P",63,26,175000,63,3.875,"R","N","FRM","KS","SF","66000","F117Q3117285","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","",1,0
713,201710,"9",203209,"26900",0,1,"P",46,17,137000,46,3.375,"R","N","FRM","IN","PU","46200","F117Q3118043","N",180,1,"Other sellers","MATRIXFINANCIALSERVI","",1,0
703,201710,"9",204709,"33460",0,1,"P",62,40,154000,62,4.5,"R","N","FRM","MN","SF","55100","F117Q3118139","N",360,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
727,201710,"Y",204709,"15764",30,1,"P",95,39,523000,95,4.5,"B","N","FRM","MA","SF","02100","F117Q3118558","P",360,2,"UNITEDSHOREFINANCIAL","Other servicers","Y",1,0
687,201710,"9",204209,"38860",0,1,"P",70,43,160000,70,5,"R","N","FRM","ME","SF","04000","F117Q3118962","C",300,2,"NATIONSTARMTGELLCDBA","Other servicers","",1,0
801,201710,"9",204709,"38900",0,1,"P",50,41,170000,50,4.25,"R","N","FRM","OR","SF","97200","F117Q3119021","C",360,1,"NATIONSTARMTGELLCDBA","Other servicers","",1,0
770,201710,"N",204709,"24340",25,1,"P",90,48,198000,90,3.99,"R","N","FRM","MI","SF","49500","F117Q3119682","P",360,1,"FIFTHTHIRDMTGECO","FIFTHTHIRDBANK","",1,0
675,201709,"N",204708,"16740",25,1,"P",90,27,292000,90,4.5,"C","N","FRM","SC","PU","29700","F117Q3119944","P",360,1,"FIFTHTHIRDMTGECO","FIFTHTHIRDBANK","",1,0
